DATAFLOW,REF_AREA,FREQ,MEASURE,SEX,SOC,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,SOURCE,NOTE_SOURCE,NOTE_INDICATOR,NOTE_CLASSIF,DECIMALS,UPPER_BOUND,LOWER_BOUND
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,78.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,79.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,79.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,80.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,81.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,82.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,83.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,84.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,85.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,85.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,85.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,85,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,84.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X73,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,83.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,54.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,54.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,54.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,54.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,54.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,54.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,54.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,54.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,55,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,55,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,55.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,57.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,59,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,60.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X74,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,60.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,39.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,39.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,39.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,39,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,38.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,38.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,38.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,39,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,39.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,39.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,39.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,42.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,46.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,49.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X75,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,49.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,60.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,60.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,61.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,62.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,63.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,64.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,65.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,65.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,66.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,66.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,68.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,67.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,67.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,66.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X76,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,66.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,82.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,82.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,83.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,83.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,84.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,85,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,85.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,87.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,89.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,90.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,92.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,94.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,95.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,97.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X77,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,97.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,55.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,56.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,57.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,57.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,58.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,58.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,59.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,59.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,60.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,60.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,61.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,62.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,63.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,63.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X78,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,63.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,56.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,57.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,58.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,59.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,60.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,61.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,62.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,63.1,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,64,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,64.8,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,66.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,66,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,65.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,65.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X79,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,65.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,85.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,86.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,87,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,87.7,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,88.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,89.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,90.6,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,91,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,91.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,91.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,91.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,91.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,92,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,92.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X82,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,92.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,47.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2010,48.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2011,49.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2012,50.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2013,51.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2014,52.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2015,53.4,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2016,55.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2017,56.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2018,58.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2019,58.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2020,61.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2021,64.3,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2022,66.2,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X83,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2023,66.9,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
ILO:DF_SDG_0131_SEX_SOC_RT(1.0),X84,A,SDG_0131_RT,SEX_T,SOC_CONTIG_TOTAL,2009,27.5,,RT,PT,0,ILO - Modelled Estimates,,,,1,,
